timestamp,rule_based_wqi,adaptive_wqi,anomaly_flag,ph_now,ph_ci_lower,temp_now,temp_ci_upper,delta
2026-01-01 04:35:00,96.5,100.0,0,7.05,6.938099419641996,23.0,23.822023038690322,-3.5
2026-01-01 04:40:00,96.5,100.0,0,7.05,6.938099419641996,23.0,23.822023038690322,-3.5
2026-01-01 04:45:00,96.5,100.0,0,7.05,6.938099419641996,22.9,23.822023038690322,-3.5
2026-01-01 04:50:00,96.5,100.0,0,7.05,6.938099419641996,23.0,23.822023038690322,-3.5
2026-01-01 04:55:00,96.5,100.0,0,7.05,6.938099419641996,22.8,23.822023038690322,-3.5
2026-01-01 05:00:00,96.5,100.0,0,7.05,6.938099419641996,22.8,23.822023038690322,-3.5
2026-01-01 05:05:00,97.2,100.0,0,7.04,6.938099419641996,22.7,23.822023038690322,-2.799999999999997
2026-01-01 05:10:00,97.2,100.0,0,7.04,6.938099419641996,22.7,23.822023038690322,-2.799999999999997
2026-01-01 05:15:00,97.2,100.0,0,7.04,6.938099419641996,22.7,23.822023038690322,-2.799999999999997
2026-01-01 05:20:00,97.2,100.0,0,7.04,6.938099419641996,22.8,23.822023038690322,-2.799999999999997
2026-01-01 05:25:00,97.2,100.0,0,7.04,6.938099419641996,22.7,23.822023038690322,-2.799999999999997
2026-01-01 05:30:00,96.5,100.0,0,7.05,6.938099419641996,22.8,23.822023038690322,-3.5
2026-01-01 05:35:00,96.5,100.0,0,7.05,6.938099419641996,22.7,23.822023038690322,-3.5
2026-01-01 05:40:00,96.5,100.0,0,7.05,6.938099419641996,22.7,23.822023038690322,-3.5
2026-01-01 05:45:00,95.1,100.0,0,7.07,6.938099419641996,22.8,23.822023038690322,-4.900000000000006
2026-01-01 05:50:00,95.1,100.0,0,7.07,6.938099419641996,22.8,23.822023038690322,-4.900000000000006
2026-01-01 05:55:00,95.1,100.0,0,7.07,6.938099419641996,22.8,23.822023038690322,-4.900000000000006
2026-01-01 06:00:00,95.1,100.0,0,7.07,6.938099419641996,22.8,23.822023038690322,-4.900000000000006
2026-01-01 06:05:00,95.1,100.0,0,7.07,6.938099419641996,22.9,23.822023038690322,-4.900000000000006
2026-01-01 06:10:00,95.1,100.0,0,7.07,6.938099419641996,22.9,23.822023038690322,-4.900000000000006
2026-01-01 06:15:00,95.1,100.0,0,7.07,6.938099419641996,22.9,23.822023038690322,-4.900000000000006
2026-01-01 06:20:00,96.5,100.0,0,7.05,6.938099419641996,23.0,23.822023038690322,-3.5
2026-01-01 06:25:00,96.5,100.0,0,7.05,6.938099419641996,23.0,23.822023038690322,-3.5
2026-01-01 06:30:00,96.5,100.0,0,7.05,6.938099419641996,23.0,23.822023038690322,-3.5
2026-01-01 06:35:00,96.5,100.0,0,7.05,6.938099419641996,23.1,23.822023038690322,-3.5
2026-01-01 06:40:00,95.8,100.0,0,7.06,6.938099419641996,23.0,23.822023038690322,-4.200000000000003
2026-01-01 06:45:00,95.8,100.0,0,7.06,6.938099419641996,23.1,23.822023038690322,-4.200000000000003
2026-01-01 06:50:00,95.8,100.0,0,7.06,6.938099419641996,23.0,23.822023038690322,-4.200000000000003
2026-01-01 06:55:00,95.8,100.0,0,7.06,6.938099419641996,23.0,23.822023038690322,-4.200000000000003
2026-01-01 07:00:00,96.5,100.0,0,7.05,6.938099419641996,23.0,23.822023038690322,-3.5
2026-01-01 07:05:00,96.5,100.0,0,7.05,6.938099419641996,23.1,23.822023038690322,-3.5
2026-01-01 07:10:00,96.5,100.0,0,7.05,6.938099419641996,23.2,23.822023038690322,-3.5
2026-01-01 07:15:00,96.1,99.6,0,7.05,6.938099419641996,23.2,23.822023038690322,-3.5
2026-01-01 07:20:00,96.1,99.6,0,7.05,6.938099419641996,23.3,23.822023038690322,-3.5
2026-01-01 07:25:00,94.0,99.6,0,7.08,6.938099419641996,23.3,23.822023038690322,-5.599999999999994
2026-01-01 07:30:00,94.0,99.6,0,7.08,6.938099419641996,23.4,23.822023038690322,-5.599999999999994
2026-01-01 07:35:00,94.0,99.6,0,7.08,6.938099419641996,23.3,23.822023038690322,-5.599999999999994
2026-01-01 07:40:00,94.0,99.6,0,7.08,6.938099419641996,23.3,23.822023038690322,-5.599999999999994
2026-01-01 07:45:00,94.0,99.6,0,7.08,6.938099419641996,23.5,23.822023038690322,-5.599999999999994
2026-01-01 07:50:00,95.4,99.6,0,7.06,6.938099419641996,23.5,23.822023038690322,-4.199999999999989
2026-01-01 07:55:00,95.4,99.6,0,7.06,6.938099419641996,23.7,23.822023038690322,-4.199999999999989
2026-01-01 08:00:00,95.4,99.6,0,7.06,6.938099419641996,23.4,23.822023038690322,-4.199999999999989
2026-01-01 08:05:00,95.4,99.6,0,7.06,6.938099419641996,23.4,23.822023038690322,-4.199999999999989
2026-01-01 08:10:00,95.4,99.6,0,7.06,6.938099419641996,23.5,23.822023038690322,-4.199999999999989
2026-01-01 08:15:00,94.7,99.6,0,7.07,6.938099419641996,23.6,23.822023038690322,-4.8999999999999915
2026-01-01 08:20:00,93.9,98.8,0,7.07,6.938099419641996,23.4,23.822023038690322,-4.8999999999999915
2026-01-01 08:25:00,93.1,98.0,0,7.07,6.938099419641996,23.4,23.822023038690322,-4.900000000000006
2026-01-01 08:30:00,90.7,95.6,0,7.07,6.938099419641996,23.5,23.822023038690322,-4.8999999999999915
2026-01-01 08:35:00,91.1,96.0,0,7.07,6.938099419641996,23.6,23.822023038690322,-4.900000000000006
2026-01-01 08:40:00,91.5,96.4,0,7.07,6.938099419641996,23.7,23.822023038690322,-4.900000000000006
2026-01-01 08:45:00,91.9,96.8,0,7.07,6.938099419641996,23.6,23.822023038690322,-4.8999999999999915
2026-01-01 08:50:00,93.0,97.2,0,7.06,6.938099419641996,23.6,23.822023038690322,-4.200000000000003
2026-01-01 08:55:00,92.6,96.8,0,7.06,6.938099419641996,23.5,23.822023038690322,-4.200000000000003
2026-01-01 09:00:00,92.2,96.4,0,7.06,6.938099419641996,23.6,23.822023038690322,-4.200000000000003
2026-01-01 09:05:00,93.0,97.2,0,7.06,6.938099419641996,23.6,23.822023038690322,-4.200000000000003
2026-01-01 09:10:00,93.4,97.6,0,7.06,6.938099419641996,23.7,23.822023038690322,-4.199999999999989
2026-01-01 09:15:00,93.1,98.0,0,7.07,6.938099419641996,23.8,23.822023038690322,-4.900000000000006
2026-01-01 09:20:00,91.9,96.8,0,7.07,6.938099419641996,23.7,23.822023038690322,-4.8999999999999915
2026-01-01 09:25:00,91.1,96.0,0,7.07,6.938099419641996,23.9,23.822023038690322,-4.900000000000006
2026-01-01 09:30:00,91.1,96.0,0,7.07,6.938099419641996,24.0,23.822023038690322,-4.900000000000006
2026-01-01 09:35:00,91.1,96.0,0,7.07,6.938099419641996,23.8,23.822023038690322,-4.900000000000006
2026-01-01 09:40:00,91.5,96.4,0,7.07,6.938099419641996,23.9,23.822023038690322,-4.900000000000006
2026-01-01 09:45:00,93.0,97.2,0,7.06,6.938099419641996,23.9,23.822023038690322,-4.200000000000003
2026-01-01 09:50:00,93.8,98.0,0,7.06,6.938099419641996,23.9,23.822023038690322,-4.200000000000003
2026-01-01 09:55:00,93.8,98.0,0,7.06,6.938099419641996,24.0,23.822023038690322,-4.200000000000003
2026-01-01 10:00:00,94.6,98.8,0,7.06,6.938099419641996,24.0,23.822023038690322,-4.200000000000003
2026-01-01 10:05:00,94.9,98.4,0,7.05,6.938099419641996,24.1,23.822023038690322,-3.5
2026-01-01 10:10:00,95.7,99.2,0,7.05,6.938099419641996,24.2,23.822023038690322,-3.5
2026-01-01 10:15:00,95.7,99.2,0,7.05,6.938099419641996,24.2,23.822023038690322,-3.5
2026-01-01 10:20:00,95.7,99.2,0,7.05,6.938099419641996,24.1,23.822023038690322,-3.5
2026-01-01 10:25:00,95.3,98.8,0,7.05,6.938099419641996,24.2,23.822023038690322,-3.5
2026-01-01 10:30:00,95.7,99.2,0,7.05,6.938099419641996,24.1,23.822023038690322,-3.5
2026-01-01 10:35:00,95.0,99.2,0,7.06,6.938099419641996,24.1,23.822023038690322,-4.200000000000003
2026-01-01 10:40:00,94.6,98.8,0,7.06,6.938099419641996,24.1,23.822023038690322,-4.200000000000003
2026-01-01 10:45:00,94.2,98.4,0,7.06,6.938099419641996,24.2,23.822023038690322,-4.200000000000003
2026-01-01 10:50:00,93.8,98.0,0,7.06,6.938099419641996,24.1,23.822023038690322,-4.200000000000003
2026-01-01 10:55:00,93.8,98.0,0,7.06,6.938099419641996,24.1,23.822023038690322,-4.200000000000003
2026-01-01 11:00:00,94.9,98.4,0,7.05,6.938099419641996,24.2,23.822023038690322,-3.5
2026-01-01 11:05:00,95.7,99.2,0,7.05,6.938099419641996,24.4,23.822023038690322,-3.5
2026-01-01 11:10:00,95.7,99.2,0,7.05,6.938099419641996,24.6,23.822023038690322,-3.5
2026-01-01 11:15:00,97.1,99.2,0,7.03,6.938099419641996,24.5,23.822023038690322,-2.1000000000000085
2026-01-01 11:20:00,97.1,99.2,0,7.03,6.938099419641996,24.5,23.822023038690322,-2.1000000000000085
2026-01-01 11:25:00,97.1,99.2,0,7.03,6.938099419641996,24.6,23.822023038690322,-2.1000000000000085
2026-01-01 11:30:00,96.7,98.8,0,7.03,6.938099419641996,24.4,23.822023038690322,-2.0999999999999943
2026-01-01 11:35:00,96.7,98.8,0,7.03,6.938099419641996,24.4,23.822023038690322,-2.0999999999999943
2026-01-01 11:40:00,96.7,98.8,0,7.03,6.938099419641996,24.6,23.822023038690322,-2.0999999999999943
2026-01-01 11:45:00,96.7,98.8,0,7.03,6.938099419641996,24.7,23.822023038690322,-2.0999999999999943
2026-01-01 11:50:00,96.7,98.8,0,7.03,6.938099419641996,24.7,23.822023038690322,-2.0999999999999943
2026-01-01 11:55:00,96.7,98.8,0,7.03,6.938099419641996,24.6,23.822023038690322,-2.0999999999999943
2026-01-01 12:00:00,96.7,98.8,0,7.03,6.938099419641996,24.8,23.822023038690322,-2.0999999999999943
2026-01-01 12:05:00,96.7,98.8,0,7.03,6.938099419641996,24.7,23.822023038690322,-2.0999999999999943
2026-01-01 12:10:00,96.7,98.8,0,7.03,6.938099419641996,24.9,23.822023038690322,-2.0999999999999943
2026-01-01 12:15:00,96.7,98.8,0,7.03,6.938099419641996,24.8,23.822023038690322,-2.0999999999999943
2026-01-01 12:20:00,96.3,98.4,0,7.03,6.938099419641996,24.7,23.822023038690322,-2.1000000000000085
2026-01-01 12:25:00,96.3,98.4,0,7.03,6.938099419641996,24.8,23.822023038690322,-2.1000000000000085
2026-01-01 12:30:00,96.3,98.4,0,7.03,6.938099419641996,24.8,23.822023038690322,-2.1000000000000085
2026-01-01 12:35:00,96.3,98.4,0,7.03,6.938099419641996,24.7,23.822023038690322,-2.1000000000000085
2026-01-01 12:40:00,96.3,98.4,0,7.03,6.938099419641996,24.7,23.822023038690322,-2.1000000000000085
2026-01-01 12:45:00,95.6,98.4,0,7.04,6.938099419641996,24.7,23.822023038690322,-2.8000000000000114
2026-01-01 12:50:00,95.6,98.4,0,7.04,6.938099419641996,24.8,23.822023038690322,-2.8000000000000114
2026-01-01 12:55:00,95.6,98.4,0,7.04,6.938099419641996,24.8,23.822023038690322,-2.8000000000000114
2026-01-01 13:00:00,95.6,98.4,0,7.04,6.938099419641996,24.9,23.822023038690322,-2.8000000000000114
2026-01-01 13:05:00,94.9,98.4,0,7.05,6.938099419641996,25.1,23.822023038690322,-3.5
2026-01-01 13:10:00,94.9,98.4,0,7.05,6.938099419641996,25.0,23.822023038690322,-3.5
2026-01-01 13:15:00,93.5,98.4,0,7.07,6.938099419641996,25.0,23.822023038690322,-4.900000000000006
2026-01-01 13:20:00,93.5,98.4,0,7.07,6.938099419641996,25.0,23.822023038690322,-4.900000000000006
2026-01-01 13:25:00,91.5,96.4,0,7.07,6.938099419641996,25.0,23.822023038690322,-4.900000000000006
2026-01-01 13:30:00,90.3,95.2,0,7.07,6.938099419641996,25.1,23.822023038690322,-4.900000000000006
2026-01-01 13:35:00,90.7,95.6,0,7.07,6.938099419641996,25.0,23.822023038690322,-4.8999999999999915
2026-01-01 13:40:00,91.1,96.0,0,7.07,6.938099419641996,25.2,23.822023038690322,-4.900000000000006
2026-01-01 13:45:00,91.1,96.0,0,7.07,6.938099419641996,25.2,23.822023038690322,-4.900000000000006
2026-01-01 13:50:00,91.5,96.4,0,7.07,6.938099419641996,25.4,23.822023038690322,-4.900000000000006
2026-01-01 13:55:00,89.7,96.0,0,7.09,6.938099419641996,25.5,23.822023038690322,-6.299999999999997
2026-01-01 14:00:00,90.9,97.2,0,7.09,6.938099419641996,25.4,23.822023038690322,-6.299999999999997
2026-01-01 14:05:00,90.9,97.2,0,7.09,6.938099419641996,25.6,23.822023038690322,-6.299999999999997
2026-01-01 14:10:00,90.5,96.8,0,7.09,6.938099419641996,25.6,23.822023038690322,-6.299999999999997
2026-01-01 14:15:00,90.9,97.2,0,7.09,6.938099419641996,25.8,23.822023038690322,-6.299999999999997
2026-01-01 14:20:00,92.4,98.0,0,7.08,6.938099419641996,25.6,23.822023038690322,-5.599999999999994
2026-01-01 14:25:00,90.8,96.4,0,7.08,6.938099419641996,25.5,23.822023038690322,-5.6000000000000085
2026-01-01 14:30:00,89.6,95.2,0,7.08,6.938099419641996,25.7,23.822023038690322,-5.6000000000000085
2026-01-01 14:35:00,89.6,95.2,0,7.08,6.938099419641996,25.6,23.822023038690322,-5.6000000000000085
2026-01-01 14:40:00,90.8,96.4,0,7.08,6.938099419641996,25.6,23.822023038690322,-5.6000000000000085
2026-01-01 14:45:00,91.5,96.4,0,7.07,6.938099419641996,25.7,23.822023038690322,-4.900000000000006
2026-01-01 14:50:00,92.7,97.6,0,7.07,6.938099419641996,25.8,23.822023038690322,-4.8999999999999915
2026-01-01 14:55:00,92.7,97.6,0,7.07,6.938099419641996,25.9,23.822023038690322,-4.8999999999999915
2026-01-01 15:00:00,93.1,98.0,0,7.07,6.938099419641996,25.8,23.822023038690322,-4.900000000000006
2026-01-01 15:05:00,92.3,97.2,0,7.07,6.938099419641996,25.6,23.822023038690322,-4.900000000000006
2026-01-01 15:10:00,89.9,94.8,0,7.07,6.938099419641996,25.7,23.822023038690322,-4.8999999999999915
2026-01-01 15:15:00,89.9,94.8,0,7.07,6.938099419641996,25.8,23.822023038690322,-4.8999999999999915
2026-01-01 15:20:00,90.3,95.2,0,7.07,6.938099419641996,25.9,23.822023038690322,-4.900000000000006
2026-01-01 15:25:00,90.7,95.6,0,7.07,6.938099419641996,25.8,23.822023038690322,-4.8999999999999915
2026-01-01 15:30:00,90.3,95.2,0,7.07,6.938099419641996,25.8,23.822023038690322,-4.900000000000006
2026-01-01 15:35:00,89.9,94.8,0,7.07,6.938099419641996,25.8,23.822023038690322,-4.8999999999999915
2026-01-01 15:40:00,90.3,95.2,0,7.07,6.938099419641996,26.0,23.822023038690322,-4.900000000000006
2026-01-01 15:45:00,88.3,93.2,0,7.07,6.938099419641996,25.7,23.822023038690322,-4.900000000000006
2026-01-01 15:50:00,87.1,92.0,0,7.07,6.938099419641996,25.9,23.822023038690322,-4.900000000000006
2026-01-01 15:55:00,87.1,92.0,0,7.07,6.938099419641996,25.8,23.822023038690322,-4.900000000000006
2026-01-01 16:00:00,86.3,91.2,0,7.07,6.938099419641996,25.6,23.822023038690322,-4.900000000000006
2026-01-01 16:05:00,86.7,91.6,0,7.07,6.938099419641996,25.6,23.822023038690322,-4.8999999999999915
2026-01-01 16:10:00,87.4,91.6,0,7.06,6.938099419641996,25.8,23.822023038690322,-4.199999999999989
2026-01-01 16:15:00,87.8,92.0,0,7.06,6.938099419641996,25.9,23.822023038690322,-4.200000000000003
2026-01-01 16:20:00,87.4,91.6,0,7.06,6.938099419641996,25.6,23.822023038690322,-4.199999999999989
2026-01-01 16:25:00,86.2,90.4,0,7.06,6.938099419641996,25.5,23.822023038690322,-4.200000000000003
2026-01-01 16:30:00,85.7,89.2,0,7.05,6.938099419641996,25.7,23.822023038690322,-3.5
2026-01-01 16:35:00,85.3,88.8,0,7.05,6.938099419641996,25.9,23.822023038690322,-3.5
2026-01-01 16:40:00,86.5,90.0,0,7.05,6.938099419641996,25.7,23.822023038690322,-3.5
2026-01-01 16:45:00,86.5,90.0,0,7.05,6.938099419641996,25.7,23.822023038690322,-3.5
2026-01-01 16:50:00,86.6,90.8,0,7.06,6.938099419641996,25.5,23.822023038690322,-4.200000000000003
2026-01-01 16:55:00,85.8,90.0,0,7.06,6.938099419641996,25.5,23.822023038690322,-4.200000000000003
2026-01-01 17:00:00,85.0,89.2,0,7.06,6.938099419641996,25.4,23.822023038690322,-4.200000000000003
2026-01-01 17:05:00,85.8,90.0,0,7.06,6.938099419641996,25.3,23.822023038690322,-4.200000000000003
2026-01-01 17:10:00,85.4,89.6,0,7.06,6.938099419641996,25.4,23.822023038690322,-4.199999999999989
2026-01-01 17:15:00,85.4,89.6,0,7.06,6.938099419641996,25.3,23.822023038690322,-4.199999999999989
2026-01-01 17:20:00,86.2,90.4,0,7.06,6.938099419641996,25.3,23.822023038690322,-4.200000000000003
2026-01-01 17:25:00,85.5,90.4,0,7.07,6.938099419641996,25.2,23.822023038690322,-4.900000000000006
2026-01-01 17:30:00,84.7,89.6,0,7.07,6.938099419641996,25.1,23.822023038690322,-4.8999999999999915
2026-01-01 17:35:00,84.7,89.6,0,7.07,6.938099419641996,25.0,23.822023038690322,-4.8999999999999915
2026-01-01 17:40:00,85.1,90.0,0,7.07,6.938099419641996,24.9,23.822023038690322,-4.900000000000006
2026-01-01 17:45:00,85.1,90.0,0,7.07,6.938099419641996,24.8,23.822023038690322,-4.900000000000006
2026-01-01 17:50:00,87.3,90.8,0,7.05,6.938099419641996,24.7,23.822023038690322,-3.5
2026-01-01 17:55:00,88.9,92.4,0,7.05,6.938099419641996,24.7,23.822023038690322,-3.5
2026-01-01 18:00:00,87.7,91.2,0,7.05,6.938099419641996,24.7,23.822023038690322,-3.5
2026-01-01 18:05:00,86.6,90.8,0,7.06,6.938099419641996,24.9,23.822023038690322,-4.200000000000003
2026-01-01 18:10:00,86.2,90.4,0,7.06,6.938099419641996,25.0,23.822023038690322,-4.200000000000003
2026-01-01 18:15:00,86.6,90.8,0,7.06,6.938099419641996,25.0,23.822023038690322,-4.200000000000003
2026-01-01 18:20:00,87.0,91.2,0,7.06,6.938099419641996,25.0,23.822023038690322,-4.200000000000003
2026-01-01 18:25:00,86.2,90.4,0,7.06,6.938099419641996,25.1,23.822023038690322,-4.200000000000003
2026-01-01 18:30:00,85.1,90.0,0,7.07,6.938099419641996,25.1,23.822023038690322,-4.900000000000006
2026-01-01 18:35:00,84.7,89.6,0,7.07,6.938099419641996,25.0,23.822023038690322,-4.8999999999999915
2026-01-01 18:40:00,85.1,90.0,0,7.07,6.938099419641996,25.2,23.822023038690322,-4.900000000000006
2026-01-01 18:45:00,84.3,89.2,0,7.07,6.938099419641996,24.9,23.822023038690322,-4.900000000000006
2026-01-01 18:50:00,83.6,89.2,0,7.08,6.938099419641996,24.9,23.822023038690322,-5.6000000000000085
2026-01-01 18:55:00,84.4,90.0,0,7.08,6.938099419641996,25.0,23.822023038690322,-5.599999999999994
2026-01-01 19:00:00,84.4,90.0,0,7.08,6.938099419641996,25.1,23.822023038690322,-5.599999999999994
2026-01-01 19:05:00,84.8,90.4,0,7.08,6.938099419641996,25.1,23.822023038690322,-5.6000000000000085
2026-01-01 19:10:00,85.6,91.2,0,7.08,6.938099419641996,25.1,23.822023038690322,-5.6000000000000085
2026-01-01 19:15:00,86.0,91.6,0,7.08,6.938099419641996,25.2,23.822023038690322,-5.599999999999994
2026-01-01 19:20:00,85.6,91.2,0,7.08,6.938099419641996,25.0,23.822023038690322,-5.6000000000000085
2026-01-01 19:25:00,86.0,91.6,0,7.08,6.938099419641996,25.1,23.822023038690322,-5.599999999999994
2026-01-01 19:30:00,83.1,90.8,0,7.11,6.938099419641996,25.0,23.822023038690322,-7.700000000000003
2026-01-01 19:35:00,83.5,91.2,0,7.11,6.938099419641996,24.8,23.822023038690322,-7.700000000000003
2026-01-01 19:40:00,82.7,90.4,0,7.11,6.938099419641996,24.6,23.822023038690322,-7.700000000000003
2026-01-01 19:45:00,83.2,91.6,0,7.12,6.938099419641996,24.5,23.822023038690322,-8.399999999999991
2026-01-01 19:50:00,82.4,90.8,0,7.12,6.938099419641996,24.3,23.822023038690322,-8.399999999999991
2026-01-01 19:55:00,81.2,89.6,0,7.12,6.938099419641996,24.3,23.822023038690322,-8.399999999999991
2026-01-01 20:00:00,82.1,88.4,0,7.09,6.938099419641996,24.4,23.822023038690322,-6.300000000000011
2026-01-01 20:05:00,82.1,88.4,0,7.09,6.938099419641996,24.3,23.822023038690322,-6.300000000000011
2026-01-01 20:10:00,82.1,88.4,0,7.09,6.938099419641996,24.2,23.822023038690322,-6.300000000000011
2026-01-01 20:15:00,80.6,87.6,0,7.1,6.938099419641996,24.3,23.822023038690322,-7.0
2026-01-01 20:20:00,81.0,88.0,0,7.1,6.938099419641996,24.3,23.822023038690322,-7.0
2026-01-01 20:25:00,81.0,88.0,0,7.1,6.938099419641996,24.3,23.822023038690322,-7.0
2026-01-01 20:30:00,81.8,88.8,0,7.1,6.938099419641996,24.5,23.822023038690322,-7.0
2026-01-01 20:35:00,82.6,89.6,0,7.1,6.938099419641996,24.6,23.822023038690322,-7.0
